Document_ID,Status,In_SAP,In_PDF,Is_Duplicate,File_Path
26300267,MISSING_PDF,YES,NO,NO,
26300268,MISSING_PDF,YES,NO,NO,
26300269,MISSING_PDF,YES,NO,NO,
26300270,MISSING_PDF,YES,NO,NO,
26300271,MISSING_PDF,YES,NO,NO,
26300272,MISSING_PDF,YES,NO,NO,
26300273,MISSING_PDF,YES,NO,NO,
26300274,MISSING_PDF,YES,NO,NO,
26300275,MISSING_PDF,YES,NO,NO,
26300276,MISSING_PDF,YES,NO,NO,
26300277,MISSING_PDF,YES,NO,NO,
26300278,MISSING_PDF,YES,NO,NO,
26300279,MISSING_PDF,YES,NO,NO,
26300280,MISSING_PDF,YES,NO,NO,
26300281,MISSING_PDF,YES,NO,NO,
26300282,MISSING_PDF,YES,NO,NO,
26300283,MISSING_PDF,YES,NO,NO,
26300284,MISSING_PDF,YES,NO,NO,
26400440,MISSING_PDF,YES,NO,NO,
26400451,MISSING_PDF,YES,NO,NO,
26400452,MISSING_PDF,YES,NO,NO,
26400453,MISSING_PDF,YES,NO,NO,
26400454,MISSING_PDF,YES,NO,NO,
26400455,MISSING_PDF,YES,NO,NO,
26400456,MISSING_PDF,YES,NO,NO,
26400457,MISSING_PDF,YES,NO,NO,
26400458,MISSING_PDF,YES,NO,NO,
26400459,MISSING_PDF,YES,NO,NO,
26400460,MISSING_PDF,YES,NO,NO,
26400461,MISSING_PDF,YES,NO,NO,
26400462,MISSING_PDF,YES,NO,NO,
26400463,MISSING_PDF,YES,NO,NO,
26400464,MISSING_PDF,YES,NO,NO,
26400465,MISSING_PDF,YES,NO,NO,
26400466,MISSING_PDF,YES,NO,NO,
26400467,MISSING_PDF,YES,NO,NO,
26400468,MISSING_PDF,YES,NO,NO,
26400469,MISSING_PDF,YES,NO,NO,
26400470,MISSING_PDF,YES,NO,NO,
26400471,MISSING_PDF,YES,NO,NO,
26400472,MISSING_PDF,YES,NO,NO,
26400473,MISSING_PDF,YES,NO,NO,
26400474,MISSING_PDF,YES,NO,NO,
26400475,MISSING_PDF,YES,NO,NO,
26400476,MISSING_PDF,YES,NO,NO,
26400477,MISSING_PDF,YES,NO,NO,
26400478,MISSING_PDF,YES,NO,NO,
26400479,MISSING_PDF,YES,NO,NO,
26400480,MISSING_PDF,YES,NO,NO,
26400481,MISSING_PDF,YES,NO,NO,
26400482,MISSING_PDF,YES,NO,NO,
26400483,MISSING_PDF,YES,NO,NO,
26400484,MISSING_PDF,YES,NO,NO,
26400485,MISSING_PDF,YES,NO,NO,
26400486,MISSING_PDF,YES,NO,NO,
26400487,MISSING_PDF,YES,NO,NO,
26400488,MISSING_PDF,YES,NO,NO,
26400489,MISSING_PDF,YES,NO,NO,
26400490,MISSING_PDF,YES,NO,NO,
26400491,MISSING_PDF,YES,NO,NO,
26400492,MISSING_PDF,YES,NO,NO,
26400493,MISSING_PDF,YES,NO,NO,
26400494,MISSING_PDF,YES,NO,NO,
26400495,MISSING_PDF,YES,NO,NO,
26400496,MISSING_PDF,YES,NO,NO,
26500002,MISSING_PDF,YES,NO,NO,
26500003,MISSING_PDF,YES,NO,NO,
26500004,MISSING_PDF,YES,NO,NO,
