Document_ID,Status,In_SAP,In_PDF,Is_Duplicate,File_Path
26202605,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202605.pdf
26202606,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202606.pdf
26202607,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202607.pdf
26202608,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202608.pdf
26202609,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202609.pdf
26202610,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202610.pdf
26202611,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202611.pdf
26202612,MISSING_PDF,YES,NO,NO,N/A
26202613,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202613.pdf
26202614,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202614.pdf
26202615,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202615.pdf
26202616,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202616.pdf
26202617,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202617.pdf
26202618,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202618.pdf
26202619,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202619.pdf
26202620,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202620.pdf
26202621,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202621.pdf
26202622,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202622.pdf
26202623,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202623.pdf
26202624,MISSING_PDF,YES,NO,NO,N/A
26202625,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202625.pdf
26202626,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202626.pdf
26202627,MISSING_PDF,YES,NO,NO,N/A
26202628,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202628.pdf
26202629,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202629.pdf
26202630,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202630.pdf
26202631,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202631.pdf
26202632,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202632.pdf
26202633,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202633.pdf
26202634,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202634.pdf
26202635,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202635.pdf
26202636,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202636.pdf
26202637,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202637.pdf
26202638,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202638.pdf
26202639,MATCHED_DUPLICATE_PDF,YES,YES,YES,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202639 (2).pdf; \\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202639.pdf
26202640,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202640.pdf
26202641,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202641.pdf
26202642,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202642.pdf
26202643,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202643.pdf
26202644,MISSING_PDF,YES,NO,NO,N/A
26202645,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202645.pdf
26202646,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202646.pdf
26202647,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202647.pdf
26202648,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202648.pdf
26202649,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202649.pdf
26202650,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202650.pdf
26202651,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202651.pdf
26202652,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202652.pdf
26202653,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202653.pdf
26202654,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202654.pdf
26202655,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202655.pdf
26202656,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202656.pdf
26202657,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202657.pdf
26202658,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202658.pdf
26202659,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202659.pdf
26202660,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202660.pdf
26202661,MISSING_PDF,YES,NO,NO,N/A
26202662,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202662.pdf
26202663,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202663.pdf
26202664,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202664.pdf
26202665,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202665.pdf
26202666,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202666.pdf
26202667,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202667.pdf
26202668,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202668.pdf
26202669,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202669.pdf
26202670,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202670.pdf
26202671,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202671.pdf
26202672,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202672.pdf
26202673,MISSING_PDF,YES,NO,NO,N/A
26202674,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202674.pdf
26202675,MISSING_PDF,YES,NO,NO,N/A
26202676,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202676.pdf
26202677,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202677.pdf
26202678,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202678.pdf
26202679,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202679.pdf
26202680,MISSING_PDF,YES,NO,NO,N/A
26202681,MISSING_PDF,YES,NO,NO,N/A
26202682,MISSING_PDF,YES,NO,NO,N/A
26202683,MISSING_PDF,YES,NO,NO,N/A
26202684,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202684.pdf
26202685,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202685.pdf
26202686,MISSING_PDF,YES,NO,NO,N/A
26202687,MISSING_PDF,YES,NO,NO,N/A
26202688,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202688.pdf
26202689,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202689.pdf
26202690,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202690.pdf
26202691,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202691.pdf
26202692,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202692.pdf
26202693,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202693.pdf
26202694,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202694.pdf
26202695,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202695.pdf
26202696,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202696.pdf
26202697,MISSING_PDF,YES,NO,NO,N/A
26202698,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202698.pdf
26202699,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202699.pdf
26202700,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202700.pdf
26202701,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202701.pdf
26202702,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202702.pdf
26202703,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202703.pdf
26202704,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202704.pdf
26202705,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202705.pdf
26202706,MISSING_PDF,YES,NO,NO,N/A
26202707,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202707.pdf
26202708,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202708.pdf
26202709,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202709.pdf
26202710,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202710.pdf
26202711,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202711.pdf
26202712,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202712.pdf
26202713,MISSING_PDF,YES,NO,NO,N/A
26202714,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202714.pdf
26202715,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202715.pdf
26202716,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202716.pdf
26202717,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202717.pdf
26202718,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202718.pdf
26202719,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202719.pdf
26202720,MATCHED_DUPLICATE_PDF,YES,YES,YES,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202720 (2).pdf; \\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202720.pdf
26202721,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202721.pdf
26202722,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202722.pdf
26202723,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202723.pdf
26202724,MATCHED_DUPLICATE_PDF,YES,YES,YES,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202724 (2).pdf; \\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202724.pdf
26202725,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202725.pdf
26202726,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202726.pdf
26202727,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202727.pdf
26202728,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202728.pdf
26202729,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202729.pdf
26202730,MISSING_PDF,YES,NO,NO,N/A
26202731,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202731.pdf
26202732,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202732.pdf
26202733,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202733.pdf
26202734,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202734.pdf
26202735,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202735.pdf
26202736,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202736.pdf
26202737,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202737.pdf
26202738,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202738.pdf
26202739,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202739.pdf
26202740,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202740.pdf
26202741,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202741.pdf
26202742,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202742.pdf
26202743,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202743.pdf
26202744,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202744.pdf
26202745,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202745.pdf
26202746,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202746.pdf
26202747,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202747.pdf
26202748,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202748.pdf
26202749,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202749.pdf
26202750,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202750.pdf
26202751,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202751.pdf
26202752,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202752.pdf
26202753,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202753.pdf
26202754,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202754.pdf
26202755,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202755.pdf
26202756,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202756.pdf
26202757,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202757.pdf
26202758,MISSING_PDF,YES,NO,NO,N/A
26202759,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202759.pdf
26202760,MISSING_PDF,YES,NO,NO,N/A
26202761,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202761.pdf
26202762,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202762.pdf
26202763,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202763.pdf
26202764,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202764.pdf
26202765,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202765.pdf
26202766,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202766.pdf
26202767,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202767.pdf
26202768,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202768.pdf
26202769,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202769.pdf
26202770,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202770.pdf
26202771,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202771.pdf
26202772,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202772.pdf
26202773,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202773.pdf
26202774,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202774.pdf
26202775,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202775.pdf
26202776,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202776.pdf
26202777,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202777.pdf
26202778,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202778.pdf
26202779,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202779.pdf
26202780,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202780.pdf
26202781,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202781.pdf
26202782,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202782.pdf
26202783,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202783.pdf
26202784,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202784.pdf
26202785,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202785.pdf
26202786,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202786.pdf
26202787,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202787.pdf
26202788,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202788.pdf
26202789,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202789.pdf
26202790,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202790.pdf
26202791,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202791.pdf
26202792,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202792.pdf
26202793,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202793.pdf
26202794,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202794.pdf
26202795,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202795.pdf
26202796,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202796.pdf
26202797,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202797.pdf
26202798,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202798.pdf
26202799,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202799.pdf
26202800,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202800.pdf
26202801,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202801.pdf
26202802,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202802.pdf
26202803,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202803.pdf
26202804,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202804.pdf
26202805,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202805.pdf
26202806,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202806.pdf
26202807,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202807.pdf
26202808,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202808.pdf
26202809,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202809.pdf
26202810,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202810.pdf
26202811,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202811.pdf
26202812,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202812.pdf
26202813,MISSING_PDF,YES,NO,NO,N/A
